date_cod;month_name_abb; month_name;month_name_abbr;day_name
2001-06-20;Giu;Giugno;Mer;Mercoledì
2001-06-21;Giu;Giugno;Gio;Giovedì
2001-06-22;Giu;Giugno;Ven;Venerdì
2001-06-23;Giu;Giugno;Sab;Sabato
2001-06-24;Giu;Giugno;Dom;Domenica
2001-06-25;Giu;Giugno;Lun;Lunedì
2001-06-26;Giu;Giugno;Mar;Martedì
2001-06-27;Giu;Giugno;Mer;Mercoledì
2001-06-28;Giu;Giugno;Gio;Giovedì
2001-06-29;Giu;Giugno;Ven;Venerdì
2001-06-30;Giu;Giugno;Sab;Sabato
2001-07-01;Lug;Luglio;Dom;Domenica
2001-07-02;Lug;Luglio;Lun;Lunedì
2001-07-03;Lug;Luglio;Mar;Martedì
2001-07-04;Lug;Luglio;Mer;Mercoledì
2001-07-05;Lug;Luglio;Gio;Giovedì
2001-07-06;Lug;Luglio;Ven;Venerdì
2001-07-07;Lug;Luglio;Sab;Sabato
2001-07-08;Lug;Luglio;Dom;Domenica
2001-07-09;Lug;Luglio;Lun;Lunedì
2001-07-10;Lug;Luglio;Mar;Martedì
2001-07-11;Lug;Luglio;Mer;Mercoledì
2001-07-12;Lug;Luglio;Gio;Giovedì
2001-07-13;Lug;Luglio;Ven;Venerdì
2001-07-14;Lug;Luglio;Sab;Sabato
2001-07-15;Lug;Luglio;Dom;Domenica
2001-07-16;Lug;Luglio;Lun;Lunedì
2001-07-17;Lug;Luglio;Mar;Martedì
2001-07-18;Lug;Luglio;Mer;Mercoledì
2001-07-19;Lug;Luglio;Gio;Giovedì
2001-07-20;Lug;Luglio;Ven;Venerdì
2001-07-21;Lug;Luglio;Sab;Sabato
2001-07-22;Lug;Luglio;Dom;Domenica
2001-07-23;Lug;Luglio;Lun;Lunedì
2001-07-24;Lug;Luglio;Mar;Martedì
2001-07-25;Lug;Luglio;Mer;Mercoledì
2001-07-26;Lug;Luglio;Gio;Giovedì
2001-07-27;Lug;Luglio;Ven;Venerdì
2001-07-28;Lug;Luglio;Sab;Sabato
2001-07-29;Lug;Luglio;Dom;Domenica
2001-07-30;Lug;Luglio;Lun;Lunedì
2001-07-31;Lug;Luglio;Mar;Martedì
2001-08-01;Ago;Agosto;Mer;Mercoledì
2001-08-02;Ago;Agosto;Gio;Giovedì
2001-08-03;Ago;Agosto;Ven;Venerdì
2001-08-04;Ago;Agosto;Sab;Sabato
2001-08-05;Ago;Agosto;Dom;Domenica
2001-08-06;Ago;Agosto;Lun;Lunedì
2001-08-07;Ago;Agosto;Mar;Martedì
2001-08-08;Ago;Agosto;Mer;Mercoledì
2001-08-09;Ago;Agosto;Gio;Giovedì
2001-08-10;Ago;Agosto;Ven;Venerdì
2001-08-11;Ago;Agosto;Sab;Sabato
2001-08-12;Ago;Agosto;Dom;Domenica
2001-08-13;Ago;Agosto;Lun;Lunedì
2001-08-14;Ago;Agosto;Mar;Martedì
2001-08-15;Ago;Agosto;Mer;Mercoledì
2001-08-16;Ago;Agosto;Gio;Giovedì
2001-08-17;Ago;Agosto;Ven;Venerdì
2001-08-18;Ago;Agosto;Sab;Sabato
2001-08-19;Ago;Agosto;Dom;Domenica
2001-08-20;Ago;Agosto;Lun;Lunedì
2001-08-21;Ago;Agosto;Mar;Martedì
2001-08-22;Ago;Agosto;Mer;Mercoledì
2001-08-23;Ago;Agosto;Gio;Giovedì
2001-08-24;Ago;Agosto;Ven;Venerdì
2001-08-25;Ago;Agosto;Sab;Sabato
2001-08-26;Ago;Agosto;Dom;Domenica
2001-08-27;Ago;Agosto;Lun;Lunedì
2001-08-28;Ago;Agosto;Mar;Martedì
2001-08-29;Ago;Agosto;Mer;Mercoledì
2001-08-30;Ago;Agosto;Gio;Giovedì
2001-08-31;Ago;Agosto;Ven;Venerdì
2001-09-01;Set;Settembre;Sab;Sabato
2001-09-02;Set;Settembre;Dom;Domenica
2001-09-03;Set;Settembre;Lun;Lunedì
2001-09-04;Set;Settembre;Mar;Martedì
2001-09-05;Set;Settembre;Mer;Mercoledì
2001-09-06;Set;Settembre;Gio;Giovedì
2001-09-07;Set;Settembre;Ven;Venerdì
2001-09-08;Set;Settembre;Sab;Sabato
2001-09-09;Set;Settembre;Dom;Domenica
2001-09-10;Set;Settembre;Lun;Lunedì
2001-09-11;Set;Settembre;Mar;Martedì
2001-09-12;Set;Settembre;Mer;Mercoledì
2001-09-13;Set;Settembre;Gio;Giovedì
2001-09-14;Set;Settembre;Ven;Venerdì
2001-09-15;Set;Settembre;Sab;Sabato
2001-09-16;Set;Settembre;Dom;Domenica
2001-09-17;Set;Settembre;Lun;Lunedì
2001-09-18;Set;Settembre;Mar;Martedì
2001-09-19;Set;Settembre;Mer;Mercoledì
2001-09-20;Set;Settembre;Gio;Giovedì
2001-09-21;Set;Settembre;Ven;Venerdì
2001-09-22;Set;Settembre;Sab;Sabato
2001-09-23;Set;Settembre;Dom;Domenica
2001-09-24;Set;Settembre;Lun;Lunedì
2001-09-25;Set;Settembre;Mar;Martedì
2001-09-26;Set;Settembre;Mer;Mercoledì
2001-09-27;Set;Settembre;Gio;Giovedì
2001-09-28;Set;Settembre;Ven;Venerdì
2001-09-29;Set;Settembre;Sab;Sabato
2001-09-30;Set;Settembre;Dom;Domenica
2001-10-01;Ott;Ottobre;Lun;Lunedì
2001-10-02;Ott;Ottobre;Mar;Martedì
2001-10-03;Ott;Ottobre;Mer;Mercoledì
2001-10-04;Ott;Ottobre;Gio;Giovedì
2001-10-05;Ott;Ottobre;Ven;Venerdì
2001-10-06;Ott;Ottobre;Sab;Sabato
2001-10-07;Ott;Ottobre;Dom;Domenica
2001-10-08;Ott;Ottobre;Lun;Lunedì
2001-10-09;Ott;Ottobre;Mar;Martedì
2001-10-10;Ott;Ottobre;Mer;Mercoledì
2001-10-11;Ott;Ottobre;Gio;Giovedì
2001-10-12;Ott;Ottobre;Ven;Venerdì
2001-10-13;Ott;Ottobre;Sab;Sabato
2001-10-14;Ott;Ottobre;Dom;Domenica
2001-10-15;Ott;Ottobre;Lun;Lunedì
2001-10-16;Ott;Ottobre;Mar;Martedì
2001-10-17;Ott;Ottobre;Mer;Mercoledì
2001-10-18;Ott;Ottobre;Gio;Giovedì
2001-10-19;Ott;Ottobre;Ven;Venerdì
2001-10-20;Ott;Ottobre;Sab;Sabato
2001-10-21;Ott;Ottobre;Dom;Domenica
2001-10-22;Ott;Ottobre;Lun;Lunedì
2001-10-23;Ott;Ottobre;Mar;Martedì
2001-10-24;Ott;Ottobre;Mer;Mercoledì
2001-10-25;Ott;Ottobre;Gio;Giovedì
2001-10-26;Ott;Ottobre;Ven;Venerdì
2001-10-27;Ott;Ottobre;Sab;Sabato
2001-10-28;Ott;Ottobre;Dom;Domenica
2001-10-29;Ott;Ottobre;Lun;Lunedì
2001-10-30;Ott;Ottobre;Mar;Martedì
2001-10-31;Ott;Ottobre;Mer;Mercoledì
2001-11-01;Nov;Novembre;Gio;Giovedì
2001-11-02;Nov;Novembre;Ven;Venerdì
2001-11-03;Nov;Novembre;Sab;Sabato
2001-11-04;Nov;Novembre;Dom;Domenica
2001-11-05;Nov;Novembre;Lun;Lunedì
2001-11-06;Nov;Novembre;Mar;Martedì
2001-11-07;Nov;Novembre;Mer;Mercoledì
2001-11-08;Nov;Novembre;Gio;Giovedì
2001-11-09;Nov;Novembre;Ven;Venerdì
2001-11-10;Nov;Novembre;Sab;Sabato
2001-11-11;Nov;Novembre;Dom;Domenica
2001-11-12;Nov;Novembre;Lun;Lunedì
2001-11-13;Nov;Novembre;Mar;Martedì
2001-11-14;Nov;Novembre;Mer;Mercoledì
2001-11-15;Nov;Novembre;Gio;Giovedì
2001-11-16;Nov;Novembre;Ven;Venerdì
2001-11-17;Nov;Novembre;Sab;Sabato
2001-11-18;Nov;Novembre;Dom;Domenica
2001-11-19;Nov;Novembre;Lun;Lunedì
2001-11-20;Nov;Novembre;Mar;Martedì
2001-11-21;Nov;Novembre;Mer;Mercoledì
2001-11-22;Nov;Novembre;Gio;Giovedì
2001-11-23;Nov;Novembre;Ven;Venerdì
2001-11-24;Nov;Novembre;Sab;Sabato
2001-11-25;Nov;Novembre;Dom;Domenica
2001-11-26;Nov;Novembre;Lun;Lunedì
2001-11-27;Nov;Novembre;Mar;Martedì
2001-11-28;Nov;Novembre;Mer;Mercoledì
2001-11-29;Nov;Novembre;Gio;Giovedì
2001-11-30;Nov;Novembre;Ven;Venerdì
2001-12-01;Dic;Dicembre;Sab;Sabato
2001-12-02;Dic;Dicembre;Dom;Domenica
2001-12-03;Dic;Dicembre;Lun;Lunedì
2001-12-04;Dic;Dicembre;Mar;Martedì
2001-12-05;Dic;Dicembre;Mer;Mercoledì
2001-12-06;Dic;Dicembre;Gio;Giovedì
2001-12-07;Dic;Dicembre;Ven;Venerdì
2001-12-08;Dic;Dicembre;Sab;Sabato
2001-12-09;Dic;Dicembre;Dom;Domenica
2001-12-10;Dic;Dicembre;Lun;Lunedì
2001-12-11;Dic;Dicembre;Mar;Martedì
2001-12-12;Dic;Dicembre;Mer;Mercoledì
2001-12-13;Dic;Dicembre;Gio;Giovedì
2001-12-14;Dic;Dicembre;Ven;Venerdì
2001-12-15;Dic;Dicembre;Sab;Sabato
2001-12-16;Dic;Dicembre;Dom;Domenica
2001-12-17;Dic;Dicembre;Lun;Lunedì
2001-12-18;Dic;Dicembre;Mar;Martedì
2001-12-19;Dic;Dicembre;Mer;Mercoledì
2001-12-20;Dic;Dicembre;Gio;Giovedì
2001-12-21;Dic;Dicembre;Ven;Venerdì
2001-12-22;Dic;Dicembre;Sab;Sabato
2001-12-23;Dic;Dicembre;Dom;Domenica
2001-12-24;Dic;Dicembre;Lun;Lunedì
2001-12-25;Dic;Dicembre;Mar;Martedì
2001-12-26;Dic;Dicembre;Mer;Mercoledì
2001-12-27;Dic;Dicembre;Gio;Giovedì
2001-12-28;Dic;Dicembre;Ven;Venerdì
2001-12-29;Dic;Dicembre;Sab;Sabato
2001-12-30;Dic;Dicembre;Dom;Domenica
2001-12-31;Dic;Dicembre;Lun;Lunedì
2002-01-01;Gen;Gennaio;Mar;Martedì
2002-01-02;Gen;Gennaio;Mer;Mercoledì
2002-01-03;Gen;Gennaio;Gio;Giovedì
2002-01-04;Gen;Gennaio;Ven;Venerdì
2002-01-05;Gen;Gennaio;Sab;Sabato
2002-01-06;Gen;Gennaio;Dom;Domenica
2002-01-07;Gen;Gennaio;Lun;Lunedì
2002-01-08;Gen;Gennaio;Mar;Martedì
2002-01-09;Gen;Gennaio;Mer;Mercoledì
2002-01-10;Gen;Gennaio;Gio;Giovedì
2002-01-11;Gen;Gennaio;Ven;Venerdì
2002-01-12;Gen;Gennaio;Sab;Sabato
2002-01-13;Gen;Gennaio;Dom;Domenica
2002-01-14;Gen;Gennaio;Lun;Lunedì
2002-01-15;Gen;Gennaio;Mar;Martedì
2002-01-16;Gen;Gennaio;Mer;Mercoledì
2002-01-17;Gen;Gennaio;Gio;Giovedì
2002-01-18;Gen;Gennaio;Ven;Venerdì
2002-01-19;Gen;Gennaio;Sab;Sabato
2002-01-20;Gen;Gennaio;Dom;Domenica
2002-01-21;Gen;Gennaio;Lun;Lunedì
2002-01-22;Gen;Gennaio;Mar;Martedì
2002-01-23;Gen;Gennaio;Mer;Mercoledì
2002-01-24;Gen;Gennaio;Gio;Giovedì
2002-01-25;Gen;Gennaio;Ven;Venerdì
2002-01-26;Gen;Gennaio;Sab;Sabato
2002-01-27;Gen;Gennaio;Dom;Domenica
2002-01-28;Gen;Gennaio;Lun;Lunedì
2002-01-29;Gen;Gennaio;Mar;Martedì
2002-01-30;Gen;Gennaio;Mer;Mercoledì
2002-01-31;Gen;Gennaio;Gio;Giovedì
2002-02-01;Feb;Febbraio;Ven;Venerdì
2002-02-02;Feb;Febbraio;Sab;Sabato
2002-02-03;Feb;Febbraio;Dom;Domenica
2002-02-04;Feb;Febbraio;Lun;Lunedì
2002-02-05;Feb;Febbraio;Mar;Martedì
2002-02-06;Feb;Febbraio;Mer;Mercoledì
2002-02-07;Feb;Febbraio;Gio;Giovedì
2002-02-08;Feb;Febbraio;Ven;Venerdì
2002-02-09;Feb;Febbraio;Sab;Sabato
2002-02-10;Feb;Febbraio;Dom;Domenica
2002-02-11;Feb;Febbraio;Lun;Lunedì
2002-02-12;Feb;Febbraio;Mar;Martedì
2002-02-13;Feb;Febbraio;Mer;Mercoledì
2002-02-14;Feb;Febbraio;Gio;Giovedì
2002-02-15;Feb;Febbraio;Ven;Venerdì
2002-02-16;Feb;Febbraio;Sab;Sabato
2002-02-17;Feb;Febbraio;Dom;Domenica
2002-02-18;Feb;Febbraio;Lun;Lunedì
2002-02-19;Feb;Febbraio;Mar;Martedì
2002-02-20;Feb;Febbraio;Mer;Mercoledì
2002-02-21;Feb;Febbraio;Gio;Giovedì
2002-02-22;Feb;Febbraio;Ven;Venerdì
2002-02-23;Feb;Febbraio;Sab;Sabato
2002-02-24;Feb;Febbraio;Dom;Domenica
2002-02-25;Feb;Febbraio;Lun;Lunedì
2002-02-26;Feb;Febbraio;Mar;Martedì
2002-02-27;Feb;Febbraio;Mer;Mercoledì
2002-02-28;Feb;Febbraio;Gio;Giovedì
2002-03-01;Mar;Marzo;Ven;Venerdì
2002-03-02;Mar;Marzo;Sab;Sabato
2002-03-03;Mar;Marzo;Dom;Domenica
2002-03-04;Mar;Marzo;Lun;Lunedì
2002-03-05;Mar;Marzo;Mar;Martedì
2002-03-06;Mar;Marzo;Mer;Mercoledì
2002-03-07;Mar;Marzo;Gio;Giovedì
2002-03-08;Mar;Marzo;Ven;Venerdì
2002-03-09;Mar;Marzo;Sab;Sabato
2002-03-10;Mar;Marzo;Dom;Domenica
2002-03-11;Mar;Marzo;Lun;Lunedì
2002-03-12;Mar;Marzo;Mar;Martedì
2002-03-13;Mar;Marzo;Mer;Mercoledì
2002-03-14;Mar;Marzo;Gio;Giovedì
2002-03-15;Mar;Marzo;Ven;Venerdì
2002-03-16;Mar;Marzo;Sab;Sabato
2002-03-17;Mar;Marzo;Dom;Domenica
2002-03-18;Mar;Marzo;Lun;Lunedì
2002-03-19;Mar;Marzo;Mar;Martedì
2002-03-20;Mar;Marzo;Mer;Mercoledì
2002-03-21;Mar;Marzo;Gio;Giovedì
2002-03-22;Mar;Marzo;Ven;Venerdì
2002-03-23;Mar;Marzo;Sab;Sabato
2002-03-24;Mar;Marzo;Dom;Domenica
2002-03-25;Mar;Marzo;Lun;Lunedì
2002-03-26;Mar;Marzo;Mar;Martedì
2002-03-27;Mar;Marzo;Mer;Mercoledì
2002-03-28;Mar;Marzo;Gio;Giovedì
2002-03-29;Mar;Marzo;Ven;Venerdì
2002-03-30;Mar;Marzo;Sab;Sabato
2002-03-31;Mar;Marzo;Dom;Domenica
2002-04-01;Apr;Aprile;Lun;Lunedì
2002-04-02;Apr;Aprile;Mar;Martedì
2002-04-03;Apr;Aprile;Mer;Mercoledì
2002-04-04;Apr;Aprile;Gio;Giovedì
2002-04-05;Apr;Aprile;Ven;Venerdì
2002-04-06;Apr;Aprile;Sab;Sabato
2002-04-07;Apr;Aprile;Dom;Domenica
2002-04-08;Apr;Aprile;Lun;Lunedì
2002-04-09;Apr;Aprile;Mar;Martedì
2002-04-10;Apr;Aprile;Mer;Mercoledì
2002-04-11;Apr;Aprile;Gio;Giovedì
2002-04-12;Apr;Aprile;Ven;Venerdì
2002-04-13;Apr;Aprile;Sab;Sabato
2002-04-14;Apr;Aprile;Dom;Domenica
2002-04-15;Apr;Aprile;Lun;Lunedì
2002-04-16;Apr;Aprile;Mar;Martedì
2002-04-17;Apr;Aprile;Mer;Mercoledì
2002-04-18;Apr;Aprile;Gio;Giovedì
2002-04-19;Apr;Aprile;Ven;Venerdì
2002-04-20;Apr;Aprile;Sab;Sabato
2002-04-21;Apr;Aprile;Dom;Domenica
2002-04-22;Apr;Aprile;Lun;Lunedì
2002-04-23;Apr;Aprile;Mar;Martedì
2002-04-24;Apr;Aprile;Mer;Mercoledì
2002-04-25;Apr;Aprile;Gio;Giovedì
2002-04-26;Apr;Aprile;Ven;Venerdì
2002-04-27;Apr;Aprile;Sab;Sabato
2002-04-28;Apr;Aprile;Dom;Domenica
2002-04-29;Apr;Aprile;Lun;Lunedì
2002-04-30;Apr;Aprile;Mar;Martedì
2002-05-01;Mag;Maggio;Mer;Mercoledì
2002-05-02;Mag;Maggio;Gio;Giovedì
2002-05-03;Mag;Maggio;Ven;Venerdì
2002-05-04;Mag;Maggio;Sab;Sabato
2002-05-05;Mag;Maggio;Dom;Domenica
2002-05-06;Mag;Maggio;Lun;Lunedì
2002-05-07;Mag;Maggio;Mar;Martedì
2002-05-08;Mag;Maggio;Mer;Mercoledì
2002-05-09;Mag;Maggio;Gio;Giovedì
2002-05-10;Mag;Maggio;Ven;Venerdì
2002-05-11;Mag;Maggio;Sab;Sabato
2002-05-12;Mag;Maggio;Dom;Domenica
2002-05-13;Mag;Maggio;Lun;Lunedì
2002-05-14;Mag;Maggio;Mar;Martedì
2002-05-15;Mag;Maggio;Mer;Mercoledì
2002-05-16;Mag;Maggio;Gio;Giovedì
2002-05-17;Mag;Maggio;Ven;Venerdì
2002-05-18;Mag;Maggio;Sab;Sabato
2002-05-19;Mag;Maggio;Dom;Domenica
2002-05-20;Mag;Maggio;Lun;Lunedì
2002-05-21;Mag;Maggio;Mar;Martedì
2002-05-22;Mag;Maggio;Mer;Mercoledì
2002-05-23;Mag;Maggio;Gio;Giovedì
2002-05-24;Mag;Maggio;Ven;Venerdì
2002-05-25;Mag;Maggio;Sab;Sabato
2002-05-26;Mag;Maggio;Dom;Domenica
2002-05-27;Mag;Maggio;Lun;Lunedì
2002-05-28;Mag;Maggio;Mar;Martedì
2002-05-29;Mag;Maggio;Mer;Mercoledì
2002-05-30;Mag;Maggio;Gio;Giovedì
2002-05-31;Mag;Maggio;Ven;Venerdì
2002-06-01;Giu;Giugno;Sab;Sabato
2002-06-02;Giu;Giugno;Dom;Domenica
2002-06-03;Giu;Giugno;Lun;Lunedì
2002-06-04;Giu;Giugno;Mar;Martedì
2002-06-05;Giu;Giugno;Mer;Mercoledì
2002-06-06;Giu;Giugno;Gio;Giovedì
2002-06-07;Giu;Giugno;Ven;Venerdì
2002-06-08;Giu;Giugno;Sab;Sabato
2002-06-09;Giu;Giugno;Dom;Domenica
2002-06-10;Giu;Giugno;Lun;Lunedì
2002-06-11;Giu;Giugno;Mar;Martedì
2002-06-12;Giu;Giugno;Mer;Mercoledì
2002-06-13;Giu;Giugno;Gio;Giovedì
2002-06-14;Giu;Giugno;Ven;Venerdì
2002-06-15;Giu;Giugno;Sab;Sabato
2002-06-16;Giu;Giugno;Dom;Domenica
2002-06-17;Giu;Giugno;Lun;Lunedì
2002-06-18;Giu;Giugno;Mar;Martedì
2002-06-19;Giu;Giugno;Mer;Mercoledì
2002-06-20;Giu;Giugno;Gio;Giovedì
2002-06-21;Giu;Giugno;Ven;Venerdì
2002-06-22;Giu;Giugno;Sab;Sabato
2002-06-23;Giu;Giugno;Dom;Domenica
2002-06-24;Giu;Giugno;Lun;Lunedì
2002-06-25;Giu;Giugno;Mar;Martedì
2002-06-26;Giu;Giugno;Mer;Mercoledì
2002-06-27;Giu;Giugno;Gio;Giovedì
2002-06-28;Giu;Giugno;Ven;Venerdì
2002-06-29;Giu;Giugno;Sab;Sabato
2002-06-30;Giu;Giugno;Dom;Domenica
2002-07-01;Lug;Luglio;Lun;Lunedì
2002-07-02;Lug;Luglio;Mar;Martedì
2002-07-03;Lug;Luglio;Mer;Mercoledì
2002-07-04;Lug;Luglio;Gio;Giovedì
2002-07-05;Lug;Luglio;Ven;Venerdì
2002-07-06;Lug;Luglio;Sab;Sabato
2002-07-07;Lug;Luglio;Dom;Domenica
2002-07-08;Lug;Luglio;Lun;Lunedì
2002-07-09;Lug;Luglio;Mar;Martedì
2002-07-10;Lug;Luglio;Mer;Mercoledì
2002-07-11;Lug;Luglio;Gio;Giovedì
2002-07-12;Lug;Luglio;Ven;Venerdì
2002-07-13;Lug;Luglio;Sab;Sabato
2002-07-14;Lug;Luglio;Dom;Domenica
2002-07-15;Lug;Luglio;Lun;Lunedì
2002-07-16;Lug;Luglio;Mar;Martedì
2002-07-17;Lug;Luglio;Mer;Mercoledì
2002-07-18;Lug;Luglio;Gio;Giovedì
2002-07-19;Lug;Luglio;Ven;Venerdì
2002-07-20;Lug;Luglio;Sab;Sabato
2002-07-21;Lug;Luglio;Dom;Domenica
2002-07-22;Lug;Luglio;Lun;Lunedì
2002-07-23;Lug;Luglio;Mar;Martedì
2002-07-24;Lug;Luglio;Mer;Mercoledì
2002-07-25;Lug;Luglio;Gio;Giovedì
2002-07-26;Lug;Luglio;Ven;Venerdì
2002-07-27;Lug;Luglio;Sab;Sabato
2002-07-28;Lug;Luglio;Dom;Domenica
2002-07-29;Lug;Luglio;Lun;Lunedì
2002-07-30;Lug;Luglio;Mar;Martedì
2002-07-31;Lug;Luglio;Mer;Mercoledì
2002-08-01;Ago;Agosto;Gio;Giovedì
2002-08-02;Ago;Agosto;Ven;Venerdì
2002-08-03;Ago;Agosto;Sab;Sabato
2002-08-04;Ago;Agosto;Dom;Domenica
2002-08-05;Ago;Agosto;Lun;Lunedì
2002-08-06;Ago;Agosto;Mar;Martedì
2002-08-07;Ago;Agosto;Mer;Mercoledì
2002-08-08;Ago;Agosto;Gio;Giovedì
2002-08-09;Ago;Agosto;Ven;Venerdì
2002-08-10;Ago;Agosto;Sab;Sabato
2002-08-11;Ago;Agosto;Dom;Domenica
2002-08-12;Ago;Agosto;Lun;Lunedì
2002-08-13;Ago;Agosto;Mar;Martedì
2002-08-14;Ago;Agosto;Mer;Mercoledì
2002-08-15;Ago;Agosto;Gio;Giovedì
2002-08-16;Ago;Agosto;Ven;Venerdì
2002-08-17;Ago;Agosto;Sab;Sabato
2002-08-18;Ago;Agosto;Dom;Domenica
2002-08-19;Ago;Agosto;Lun;Lunedì
2002-08-20;Ago;Agosto;Mar;Martedì
2002-08-21;Ago;Agosto;Mer;Mercoledì
2002-08-22;Ago;Agosto;Gio;Giovedì
2002-08-23;Ago;Agosto;Ven;Venerdì
2002-08-24;Ago;Agosto;Sab;Sabato
2002-08-25;Ago;Agosto;Dom;Domenica
2002-08-26;Ago;Agosto;Lun;Lunedì
2002-08-27;Ago;Agosto;Mar;Martedì
2002-08-28;Ago;Agosto;Mer;Mercoledì
2002-08-29;Ago;Agosto;Gio;Giovedì
2002-08-30;Ago;Agosto;Ven;Venerdì
2002-08-31;Ago;Agosto;Sab;Sabato
2002-09-01;Set;Settembre;Dom;Domenica
2002-09-02;Set;Settembre;Lun;Lunedì
2002-09-03;Set;Settembre;Mar;Martedì
2002-09-04;Set;Settembre;Mer;Mercoledì
2002-09-05;Set;Settembre;Gio;Giovedì
2002-09-06;Set;Settembre;Ven;Venerdì
2002-09-07;Set;Settembre;Sab;Sabato
2002-09-08;Set;Settembre;Dom;Domenica
2002-09-09;Set;Settembre;Lun;Lunedì
2002-09-10;Set;Settembre;Mar;Martedì
2002-09-11;Set;Settembre;Mer;Mercoledì
2002-09-12;Set;Settembre;Gio;Giovedì
2002-09-13;Set;Settembre;Ven;Venerdì
2002-09-14;Set;Settembre;Sab;Sabato
2002-09-15;Set;Settembre;Dom;Domenica
2002-09-16;Set;Settembre;Lun;Lunedì
2002-09-17;Set;Settembre;Mar;Martedì
2002-09-18;Set;Settembre;Mer;Mercoledì
2002-09-19;Set;Settembre;Gio;Giovedì
2002-09-20;Set;Settembre;Ven;Venerdì
2002-09-21;Set;Settembre;Sab;Sabato
2002-09-22;Set;Settembre;Dom;Domenica
2002-09-23;Set;Settembre;Lun;Lunedì
2002-09-24;Set;Settembre;Mar;Martedì
2002-09-25;Set;Settembre;Mer;Mercoledì
2002-09-26;Set;Settembre;Gio;Giovedì
2002-09-27;Set;Settembre;Ven;Venerdì
2002-09-28;Set;Settembre;Sab;Sabato
2002-09-29;Set;Settembre;Dom;Domenica
2002-09-30;Set;Settembre;Lun;Lunedì
2002-10-01;Ott;Ottobre;Mar;Martedì
2002-10-02;Ott;Ottobre;Mer;Mercoledì
2002-10-03;Ott;Ottobre;Gio;Giovedì
2002-10-04;Ott;Ottobre;Ven;Venerdì
2002-10-05;Ott;Ottobre;Sab;Sabato
2002-10-06;Ott;Ottobre;Dom;Domenica
2002-10-07;Ott;Ottobre;Lun;Lunedì
2002-10-08;Ott;Ottobre;Mar;Martedì
2002-10-09;Ott;Ottobre;Mer;Mercoledì
2002-10-10;Ott;Ottobre;Gio;Giovedì
2002-10-11;Ott;Ottobre;Ven;Venerdì
2002-10-12;Ott;Ottobre;Sab;Sabato
2002-10-13;Ott;Ottobre;Dom;Domenica
2002-10-14;Ott;Ottobre;Lun;Lunedì
2002-10-15;Ott;Ottobre;Mar;Martedì
2002-10-16;Ott;Ottobre;Mer;Mercoledì
2002-10-17;Ott;Ottobre;Gio;Giovedì
2002-10-18;Ott;Ottobre;Ven;Venerdì
2002-10-19;Ott;Ottobre;Sab;Sabato
2002-10-20;Ott;Ottobre;Dom;Domenica
2002-10-21;Ott;Ottobre;Lun;Lunedì
2002-10-22;Ott;Ottobre;Mar;Martedì
2002-10-23;Ott;Ottobre;Mer;Mercoledì
2002-10-24;Ott;Ottobre;Gio;Giovedì
2002-10-25;Ott;Ottobre;Ven;Venerdì
2002-10-26;Ott;Ottobre;Sab;Sabato
2002-10-27;Ott;Ottobre;Dom;Domenica
2002-10-28;Ott;Ottobre;Lun;Lunedì
2002-10-29;Ott;Ottobre;Mar;Martedì
2002-10-30;Ott;Ottobre;Mer;Mercoledì
2002-10-31;Ott;Ottobre;Gio;Giovedì
2002-11-01;Nov;Novembre;Ven;Venerdì
2002-11-02;Nov;Novembre;Sab;Sabato
2002-11-03;Nov;Novembre;Dom;Domenica
2002-11-04;Nov;Novembre;Lun;Lunedì
2002-11-05;Nov;Novembre;Mar;Martedì
2002-11-06;Nov;Novembre;Mer;Mercoledì
2002-11-07;Nov;Novembre;Gio;Giovedì
2002-11-08;Nov;Novembre;Ven;Venerdì
2002-11-09;Nov;Novembre;Sab;Sabato
2002-11-10;Nov;Novembre;Dom;Domenica
2002-11-11;Nov;Novembre;Lun;Lunedì
2002-11-12;Nov;Novembre;Mar;Martedì
2002-11-13;Nov;Novembre;Mer;Mercoledì
2002-11-14;Nov;Novembre;Gio;Giovedì
2002-11-15;Nov;Novembre;Ven;Venerdì
2002-11-16;Nov;Novembre;Sab;Sabato
2002-11-17;Nov;Novembre;Dom;Domenica
2002-11-18;Nov;Novembre;Lun;Lunedì
2002-11-19;Nov;Novembre;Mar;Martedì
2002-11-20;Nov;Novembre;Mer;Mercoledì
2002-11-21;Nov;Novembre;Gio;Giovedì
2002-11-22;Nov;Novembre;Ven;Venerdì
2002-11-23;Nov;Novembre;Sab;Sabato
2002-11-24;Nov;Novembre;Dom;Domenica
2002-11-25;Nov;Novembre;Lun;Lunedì
2002-11-26;Nov;Novembre;Mar;Martedì
2002-11-27;Nov;Novembre;Mer;Mercoledì
2002-11-28;Nov;Novembre;Gio;Giovedì
2002-11-29;Nov;Novembre;Ven;Venerdì
2002-11-30;Nov;Novembre;Sab;Sabato
2002-12-01;Dic;Dicembre;Dom;Domenica
2002-12-02;Dic;Dicembre;Lun;Lunedì
2002-12-03;Dic;Dicembre;Mar;Martedì
2002-12-04;Dic;Dicembre;Mer;Mercoledì
2002-12-05;Dic;Dicembre;Gio;Giovedì
2002-12-06;Dic;Dicembre;Ven;Venerdì
2002-12-07;Dic;Dicembre;Sab;Sabato
2002-12-08;Dic;Dicembre;Dom;Domenica
2002-12-09;Dic;Dicembre;Lun;Lunedì
2002-12-10;Dic;Dicembre;Mar;Martedì
