ProductID,Date,SalesVolume,SalesValue,Store
afBm-9573,2022-01-05,0,0.0,Coop Lombardia
NcbZ-1734,2022-01-05,2,1051.27,Coop Campania
fZld-8928,2022-01-05,2,1598.34,Coop Lombardia
INMW-5184,2022-01-05,10,1507.51,Coop Lazio
JURQ-2020,2022-01-05,9,6144.38,Coop Lazio
fuds-1864,2022-01-05,10,2224.92,Coop Lazio
bhcH-5689,2022-01-05,3,741.53,Coop Marche
BzEN-1675,2022-01-05,6,5841.76,Coop Lombardia
yVpc-6692,2022-01-05,4,1175.75,Coop Lazio
NAlQ-8216,2022-01-05,5,1233.84,Coop Lazio
NPtO-1977,2022-01-05,2,394.76,Coop Lazio
EGwX-9793,2022-01-05,6,6200.54,Coop Marche
ASBp-1468,2022-01-05,0,0.0,Coop Campania
LNZd-7493,2022-01-05,5,4190.99,Coop Lombardia
peAT-7854,2022-01-05,5,2330.44,Coop Campania
qJUX-5465,2022-01-05,9,6744.49,Coop Campania
bBGX-5619,2022-01-05,2,2088.34,Coop Marche
ODub-0380,2022-01-05,3,3369.88,Coop Lombardia
iRCO-6315,2022-01-05,1,651.59,Coop Lazio
AZGK-7874,2022-01-05,10,6788.89,Coop Lombardia
GPZv-4778,2022-01-05,5,2604.77,Coop Campania
jlEh-4408,2022-01-05,7,3712.57,Coop Lazio
tkyP-7880,2022-01-05,4,752.87,Coop Lombardia
lMPA-8666,2022-01-05,0,0.0,Coop Campania
udAs-3358,2022-01-05,10,6556.43,Coop Lazio
lUpC-3603,2022-01-06,9,2883.33,Coop Lombardia
Khkv-1795,2022-01-06,10,2176.1,Coop Lombardia
FShv-2600,2022-01-06,8,6710.94,Coop Lombardia
rzrI-3299,2022-01-06,4,4475.82,Coop Marche
pKaS-9831,2022-01-06,8,7276.14,Coop Lombardia
WhnD-0432,2022-01-06,4,1703.55,Coop Lombardia
mBRR-5424,2022-01-06,4,2635.85,Coop Lombardia
xkPq-0171,2022-01-06,10,9009.21,Coop Lazio
liSY-0023,2022-01-06,5,3095.59,Coop Marche
BrGn-0164,2022-01-06,4,2019.2,Coop Lazio
whBR-0415,2022-01-06,8,2652.09,Coop Marche
pDAs-8628,2022-01-06,3,3428.76,Coop Lombardia
fPsc-0317,2022-01-06,1,1026.37,Coop Marche
LqGH-0114,2022-01-06,9,4243.73,Coop Lazio
KDSR-5597,2022-01-06,9,9147.45,Coop Lazio
NLDb-9765,2022-01-06,0,0.0,Coop Campania
TWKK-1058,2022-01-06,3,2874.29,Coop Marche
dAbA-6278,2022-01-06,2,272.92,Coop Lombardia
zcKB-4196,2022-01-06,3,1743.78,Coop Lombardia
AoYT-7535,2022-01-06,9,4630.18,Coop Lazio
JzOi-6456,2022-01-06,4,3984.29,Coop Campania
dbTT-5467,2022-01-06,5,5942.63,Coop Lombardia
bDht-6829,2022-01-06,2,1180.27,Coop Marche
bEQP-7444,2022-01-06,9,1535.77,Coop Marche
LAOd-9346,2022-01-06,8,3372.84,Coop Marche
binr-9295,2022-01-06,0,0.0,Coop Marche
ipsu-5499,2022-01-06,5,1387.59,Coop Lombardia
xJTd-1778,2022-01-06,1,532.44,Coop Campania
OLQP-3993,2022-01-06,6,6509.08,Coop Marche
JOcL-9472,2022-01-06,2,2187.88,Coop Marche
JLXS-4481,2022-01-06,4,214.18,Coop Campania
gRAQ-7528,2022-01-06,6,3740.57,Coop Marche
Asit-5581,2022-01-06,10,4456.09,Coop Lombardia
mkIs-7680,2022-01-06,0,0.0,Coop Lombardia
NqgK-1369,2022-01-06,7,4900.6,Coop Campania
HWfy-5370,2022-01-06,7,5359.57,Coop Campania
VCMi-1172,2022-01-06,0,0.0,Coop Lombardia
vhQC-2551,2022-01-06,2,748.78,Coop Lazio
qaRS-5467,2022-01-06,10,1466.29,Coop Lombardia
KGrK-9665,2022-01-06,6,3873.97,Coop Lombardia
MOnY-5528,2022-01-06,0,0.0,Coop Lombardia
VDgg-1734,2022-01-06,5,377.92,Coop Lazio
WaVU-9644,2022-01-06,8,4786.05,Coop Marche
kvMN-3932,2022-01-06,7,1590.08,Coop Campania
Ywep-4918,2022-01-06,4,1419.61,Coop Marche
NMVA-0446,2022-01-06,1,16.37,Coop Lombardia
rWhG-2645,2022-01-06,7,7998.85,Coop Lazio
YDqh-0861,2022-01-06,9,1705.69,Coop Lombardia
VMJd-6098,2022-01-06,3,2261.43,Coop Lazio
DLAl-3785,2022-01-06,3,1627.9,Coop Lazio
aCAT-3934,2022-01-06,8,8612.42,Coop Lombardia
rTZd-5307,2022-01-06,1,770.27,Coop Campania
AsUs-5037,2022-01-06,8,5670.71,Coop Lazio
BSwR-7719,2022-01-06,0,0.0,Coop Lombardia
gFcd-9011,2022-01-06,3,592.11,Coop Campania
uOSO-2603,2022-01-06,6,7216.3,Coop Lazio
ScHr-5808,2022-01-06,0,0.0,Coop Marche
bIZX-1934,2022-01-06,10,7411.85,Coop Lazio
TEJI-1283,2022-01-06,4,3339.56,Coop Lazio
oKDN-5623,2022-01-06,5,2753.51,Coop Lazio
xpjy-6558,2022-01-06,7,1839.67,Coop Lazio
wTQS-1785,2022-01-06,2,1152.29,Coop Campania
mYDZ-0691,2022-01-06,7,6944.63,Coop Lazio
VcLB-4437,2022-01-06,7,4431.52,Coop Campania
CVZi-6362,2022-01-06,5,2577.9,Coop Marche
Pjid-8127,2022-01-06,5,1194.08,Coop Marche
Tmxd-5901,2022-01-06,8,4942.93,Coop Lombardia
DUnd-2088,2022-01-06,7,5136.76,Coop Lombardia
DQMK-7381,2022-01-06,1,532.15,Coop Campania
sKMt-4467,2022-01-06,5,2542.23,Coop Lombardia
OTWH-3978,2022-01-06,9,8885.62,Coop Marche
aJpO-1296,2022-01-06,2,436.81,Coop Marche
VrKY-6162,2022-01-06,3,2173.03,Coop Lombardia
eIDU-7475,2022-01-06,1,91.43,Coop Marche
qiRu-7670,2022-01-06,2,1689.27,Coop Lombardia
afBm-9573,2022-01-06,2,552.51,Coop Lazio
NcbZ-1734,2022-01-06,0,0.0,Coop Marche
fZld-8928,2022-01-06,4,3199.04,Coop Lombardia
INMW-5184,2022-01-06,4,591.59,Coop Lazio
JURQ-2020,2022-01-06,6,4235.36,Coop Lazio
fuds-1864,2022-01-06,5,1063.49,Coop Marche
bhcH-5689,2022-01-06,10,2456.45,Coop Lazio
BzEN-1675,2022-01-06,9,10249.92,Coop Campania
yVpc-6692,2022-01-06,2,600.94,Coop Campania
NAlQ-8216,2022-01-06,9,2127.13,Coop Campania
NPtO-1977,2022-01-06,7,1355.23,Coop Marche
EGwX-9793,2022-01-06,0,0.0,Coop Campania
ASBp-1468,2022-01-06,6,5529.1,Coop Lombardia
LNZd-7493,2022-01-06,1,781.37,Coop Lazio
peAT-7854,2022-01-06,10,4970.14,Coop Marche
qJUX-5465,2022-01-06,1,698.17,Coop Lazio
bBGX-5619,2022-01-06,5,5883.7,Coop Marche
ODub-0380,2022-01-06,3,3136.29,Coop Campania
iRCO-6315,2022-01-06,1,681.76,Coop Campania
AZGK-7874,2022-01-06,0,0.0,Coop Lazio
GPZv-4778,2022-01-06,7,3262.66,Coop Marche
jlEh-4408,2022-01-06,2,1039.63,Coop Lombardia
tkyP-7880,2022-01-06,2,355.53,Coop Lazio
lMPA-8666,2022-01-06,3,2971.57,Coop Campania
udAs-3358,2022-01-06,3,1920.5,Coop Lazio
lUpC-3603,2022-01-07,5,1716.27,Coop Campania
Khkv-1795,2022-01-07,6,1342.4,Coop Marche
FShv-2600,2022-01-07,8,6270.94,Coop Campania
rzrI-3299,2022-01-07,7,7746.84,Coop Campania
pKaS-9831,2022-01-07,10,8565.14,Coop Lombardia
WhnD-0432,2022-01-07,6,2559.32,Coop Campania
mBRR-5424,2022-01-07,7,4892.46,Coop Campania
xkPq-0171,2022-01-07,2,1761.33,Coop Campania
liSY-0023,2022-01-07,1,566.73,Coop Campania
BrGn-0164,2022-01-07,3,1649.52,Coop Marche
whBR-0415,2022-01-07,4,1286.06,Coop Lazio
pDAs-8628,2022-01-07,5,5077.13,Coop Campania
fPsc-0317,2022-01-07,7,6707.81,Coop Marche
LqGH-0114,2022-01-07,9,3788.71,Coop Lazio
KDSR-5597,2022-01-07,2,2007.87,Coop Lazio
NLDb-9765,2022-01-07,0,0.0,Coop Lombardia
TWKK-1058,2022-01-07,1,1103.38,Coop Marche
dAbA-6278,2022-01-07,0,0.0,Coop Lombardia
zcKB-4196,2022-01-07,10,6478.53,Coop Lazio
AoYT-7535,2022-01-07,6,3162.12,Coop Lombardia
JzOi-6456,2022-01-07,5,5471.48,Coop Lazio
dbTT-5467,2022-01-07,0,0.0,Coop Lazio
bDht-6829,2022-01-07,9,5527.87,Coop Lombardia
bEQP-7444,2022-01-07,5,843.43,Coop Lazio
LAOd-9346,2022-01-07,3,1446.33,Coop Marche
binr-9295,2022-01-07,10,8801.69,Coop Campania
ipsu-5499,2022-01-07,1,266.11,Coop Marche
xJTd-1778,2022-01-07,7,3930.04,Coop Campania
OLQP-3993,2022-01-07,0,0.0,Coop Campania
JOcL-9472,2022-01-07,10,11283.96,Coop Campania
JLXS-4481,2022-01-07,9,442.49,Coop Campania
gRAQ-7528,2022-01-07,3,1655.86,Coop Lazio
Asit-5581,2022-01-07,1,409.34,Coop Lazio
mkIs-7680,2022-01-07,9,6067.81,Coop Marche
NqgK-1369,2022-01-07,1,749.87,Coop Marche
HWfy-5370,2022-01-07,2,1462.74,Coop Lazio
VCMi-1172,2022-01-07,9,8440.23,Coop Lombardia
vhQC-2551,2022-01-07,10,3776.95,Coop Lazio
qaRS-5467,2022-01-07,6,927.81,Coop Campania
KGrK-9665,2022-01-07,7,4145.0,Coop Campania
MOnY-5528,2022-01-07,4,2268.71,Coop Lazio
VDgg-1734,2022-01-07,9,737.06,Coop Marche
WaVU-9644,2022-01-07,10,5901.9,Coop Lombardia
kvMN-3932,2022-01-07,6,1433.58,Coop Marche
Ywep-4918,2022-01-07,2,698.9,Coop Marche
NMVA-0446,2022-01-07,3,50.22,Coop Campania
rWhG-2645,2022-01-07,3,3251.92,Coop Lazio
YDqh-0861,2022-01-07,9,1605.29,Coop Lazio
VMJd-6098,2022-01-07,4,3504.97,Coop Campania
DLAl-3785,2022-01-07,4,2310.48,Coop Marche
aCAT-3934,2022-01-07,5,5180.46,Coop Campania
rTZd-5307,2022-01-07,7,5163.84,Coop Marche
AsUs-5037,2022-01-07,7,4979.76,Coop Lazio
BSwR-7719,2022-01-07,2,2186.88,Coop Lombardia
gFcd-9011,2022-01-07,0,0.0,Coop Lazio
uOSO-2603,2022-01-07,3,3562.65,Coop Lombardia
ScHr-5808,2022-01-07,6,1027.05,Coop Campania
bIZX-1934,2022-01-07,0,0.0,Coop Marche
TEJI-1283,2022-01-07,10,7889.43,Coop Marche
oKDN-5623,2022-01-07,1,516.33,Coop Campania
xpjy-6558,2022-01-07,2,488.95,Coop Lombardia
wTQS-1785,2022-01-07,8,4176.57,Coop Lazio
mYDZ-0691,2022-01-07,8,9206.6,Coop Lombardia
VcLB-4437,2022-01-07,10,6547.14,Coop Marche
CVZi-6362,2022-01-07,5,2392.15,Coop Campania
Pjid-8127,2022-01-07,9,2236.95,Coop Lombardia
Tmxd-5901,2022-01-07,5,2911.57,Coop Lombardia
DUnd-2088,2022-01-07,6,4223.56,Coop Campania
DQMK-7381,2022-01-07,1,554.3,Coop Lombardia
sKMt-4467,2022-01-07,6,3413.01,Coop Campania
OTWH-3978,2022-01-07,6,5823.42,Coop Marche
aJpO-1296,2022-01-07,2,415.09,Coop Campania
VrKY-6162,2022-01-07,6,4131.94,Coop Lombardia
eIDU-7475,2022-01-07,0,0.0,Coop Lombardia
qiRu-7670,2022-01-07,6,5748.69,Coop Campania
afBm-9573,2022-01-07,1,259.67,Coop Marche
NcbZ-1734,2022-01-07,7,3616.34,Coop Lombardia
fZld-8928,2022-01-07,5,4247.82,Coop Marche
INMW-5184,2022-01-07,8,1294.45,Coop Lazio
JURQ-2020,2022-01-07,3,1988.03,Coop Lombardia
fuds-1864,2022-01-07,6,1496.93,Coop Campania
bhcH-5689,2022-01-07,5,1227.25,Coop Lombardia
BzEN-1675,2022-01-07,7,7030.62,Coop Lombardia
yVpc-6692,2022-01-07,9,2729.84,Coop Lazio
NAlQ-8216,2022-01-07,9,2172.08,Coop Lazio
NPtO-1977,2022-01-07,5,950.27,Coop Marche
EGwX-9793,2022-01-07,10,9139.25,Coop Marche
ASBp-1468,2022-01-07,1,1022.91,Coop Lombardia
LNZd-7493,2022-01-07,10,8394.47,Coop Campania
peAT-7854,2022-01-07,9,4075.49,Coop Lombardia
qJUX-5465,2022-01-07,1,671.27,Coop Lombardia
bBGX-5619,2022-01-07,4,4133.1,Coop Lombardia
ODub-0380,2022-01-07,10,11078.59,Coop Campania
iRCO-6315,2022-01-07,5,3268.68,Coop Marche
AZGK-7874,2022-01-07,4,3113.8,Coop Lazio
GPZv-4778,2022-01-07,4,1954.66,Coop Lombardia
jlEh-4408,2022-01-07,5,2398.59,Coop Lombardia
tkyP-7880,2022-01-07,0,0.0,Coop Marche
lMPA-8666,2022-01-07,2,2156.59,Coop Marche
udAs-3358,2022-01-07,7,4452.35,Coop Lombardia
lUpC-3603,2022-01-08,9,2847.07,Coop Lazio
Khkv-1795,2022-01-08,1,232.92,Coop Lombardia
FShv-2600,2022-01-08,5,4291.78,Coop Campania
rzrI-3299,2022-01-08,0,0.0,Coop Marche
pKaS-9831,2022-01-08,5,4381.37,Coop Marche
WhnD-0432,2022-01-08,5,2354.44,Coop Lazio
mBRR-5424,2022-01-08,2,1477.36,Coop Lazio
xkPq-0171,2022-01-08,5,4286.06,Coop Marche
liSY-0023,2022-01-08,6,3282.83,Coop Lombardia
BrGn-0164,2022-01-08,2,1114.76,Coop Campania
whBR-0415,2022-01-08,1,327.48,Coop Lombardia
pDAs-8628,2022-01-08,7,7758.92,Coop Lombardia
fPsc-0317,2022-01-08,3,3216.89,Coop Marche
LqGH-0114,2022-01-08,0,0.0,Coop Campania
KDSR-5597,2022-01-08,7,8227.32,Coop Marche
NLDb-9765,2022-01-08,10,11419.84,Coop Marche
TWKK-1058,2022-01-08,2,2091.13,Coop Lombardia
dAbA-6278,2022-01-08,8,1139.43,Coop Campania
zcKB-4196,2022-01-08,3,1769.93,Coop Lombardia
AoYT-7535,2022-01-08,0,0.0,Coop Lombardia
JzOi-6456,2022-01-08,1,932.43,Coop Campania
dbTT-5467,2022-01-08,1,1053.24,Coop Marche
bDht-6829,2022-01-08,5,2889.81,Coop Lazio
bEQP-7444,2022-01-08,1,172.82,Coop Campania
LAOd-9346,2022-01-08,5,2356.69,Coop Marche
binr-9295,2022-01-08,4,3328.24,Coop Campania
ipsu-5499,2022-01-08,2,616.05,Coop Lazio
xJTd-1778,2022-01-08,3,1638.75,Coop Campania
OLQP-3993,2022-01-08,2,2079.12,Coop Marche
JOcL-9472,2022-01-08,4,4649.54,Coop Lazio
JLXS-4481,2022-01-08,0,0.0,Coop Lombardia
gRAQ-7528,2022-01-08,3,1870.79,Coop Campania
Asit-5581,2022-01-08,4,1801.43,Coop Marche
mkIs-7680,2022-01-08,10,6022.9,Coop Lazio
NqgK-1369,2022-01-08,1,734.11,Coop Marche
HWfy-5370,2022-01-08,8,6380.46,Coop Marche
VCMi-1172,2022-01-08,3,3166.48,Coop Lazio
vhQC-2551,2022-01-08,0,0.0,Coop Lombardia
qaRS-5467,2022-01-08,6,949.97,Coop Lazio
KGrK-9665,2022-01-08,7,4094.26,Coop Lazio
MOnY-5528,2022-01-08,10,5296.33,Coop Campania
VDgg-1734,2022-01-08,4,286.73,Coop Lombardia
WaVU-9644,2022-01-08,7,4191.09,Coop Lombardia
kvMN-3932,2022-01-08,8,1810.89,Coop Lombardia
Ywep-4918,2022-01-08,4,1285.19,Coop Lombardia
NMVA-0446,2022-01-08,5,87.84,Coop Campania
rWhG-2645,2022-01-08,8,9540.39,Coop Marche
YDqh-0861,2022-01-08,3,576.7,Coop Lazio
VMJd-6098,2022-01-08,3,2424.28,Coop Marche
DLAl-3785,2022-01-08,2,1113.28,Coop Lombardia
aCAT-3934,2022-01-08,7,7467.51,Coop Marche
rTZd-5307,2022-01-08,5,3641.32,Coop Campania
AsUs-5037,2022-01-08,2,1424.72,Coop Marche
BSwR-7719,2022-01-08,10,11211.07,Coop Lazio
gFcd-9011,2022-01-08,7,1336.89,Coop Lazio
uOSO-2603,2022-01-08,0,0.0,Coop Campania
ScHr-5808,2022-01-08,0,0.0,Coop Campania
bIZX-1934,2022-01-08,9,6577.51,Coop Lazio
TEJI-1283,2022-01-08,8,6477.76,Coop Lazio
oKDN-5623,2022-01-08,2,1003.87,Coop Lazio
xpjy-6558,2022-01-08,5,1392.08,Coop Campania
wTQS-1785,2022-01-08,6,3083.01,Coop Marche
mYDZ-0691,2022-01-08,0,0.0,Coop Marche
VcLB-4437,2022-01-08,2,1390.66,Coop Marche
CVZi-6362,2022-01-08,3,1408.56,Coop Lazio
Pjid-8127,2022-01-08,10,2584.36,Coop Campania
Tmxd-5901,2022-01-08,7,3960.6,Coop Campania
DUnd-2088,2022-01-08,2,1491.81,Coop Lombardia
DQMK-7381,2022-01-08,0,0.0,Coop Campania
sKMt-4467,2022-01-08,4,2218.68,Coop Campania
OTWH-3978,2022-01-08,9,8694.93,Coop Lazio
aJpO-1296,2022-01-08,0,0.0,Coop Campania
VrKY-6162,2022-01-08,7,4789.52,Coop Lombardia
eIDU-7475,2022-01-08,3,283.04,Coop Campania
qiRu-7670,2022-01-08,9,8495.97,Coop Campania
afBm-9573,2022-01-08,7,1739.55,Coop Lazio
NcbZ-1734,2022-01-08,10,5988.32,Coop Marche
fZld-8928,2022-01-08,5,3905.17,Coop Lazio
INMW-5184,2022-01-08,3,445.69,Coop Lazio
JURQ-2020,2022-01-08,4,2520.45,Coop Marche
fuds-1864,2022-01-08,10,2331.46,Coop Lazio
bhcH-5689,2022-01-08,7,1715.67,Coop Lazio
BzEN-1675,2022-01-08,6,6137.54,Coop Marche
yVpc-6692,2022-01-08,1,269.97,Coop Marche
NAlQ-8216,2022-01-08,3,789.48,Coop Lazio
NPtO-1977,2022-01-08,6,1202.05,Coop Marche
EGwX-9793,2022-01-08,3,2645.59,Coop Campania
ASBp-1468,2022-01-08,3,2707.15,Coop Marche
LNZd-7493,2022-01-08,3,2208.56,Coop Campania
peAT-7854,2022-01-08,4,1828.48,Coop Campania
qJUX-5465,2022-01-08,0,0.0,Coop Campania
bBGX-5619,2022-01-08,8,8076.51,Coop Lombardia
ODub-0380,2022-01-08,2,2159.46,Coop Campania
iRCO-6315,2022-01-08,5,3384.22,Coop Lazio
AZGK-7874,2022-01-08,3,2147.01,Coop Marche
GPZv-4778,2022-01-08,0,0.0,Coop Lombardia
jlEh-4408,2022-01-08,10,5149.99,Coop Marche
tkyP-7880,2022-01-08,7,1345.49,Coop Lazio
lMPA-8666,2022-01-08,1,924.74,Coop Lazio
udAs-3358,2022-01-08,7,4654.81,Coop Campania
lUpC-3603,2022-01-09,6,1953.75,Coop Campania
Khkv-1795,2022-01-09,0,0.0,Coop Lazio
FShv-2600,2022-01-09,7,5289.28,Coop Campania
rzrI-3299,2022-01-09,6,7127.46,Coop Lazio
pKaS-9831,2022-01-09,1,920.37,Coop Lazio
WhnD-0432,2022-01-09,7,3163.41,Coop Marche
mBRR-5424,2022-01-09,8,5338.62,Coop Campania
xkPq-0171,2022-01-09,9,7347.69,Coop Lombardia
liSY-0023,2022-01-09,2,1247.85,Coop Marche
BrGn-0164,2022-01-09,8,4619.77,Coop Marche
whBR-0415,2022-01-09,2,719.31,Coop Lombardia
pDAs-8628,2022-01-09,2,2221.2,Coop Campania
fPsc-0317,2022-01-09,6,6322.07,Coop Marche
LqGH-0114,2022-01-09,7,2994.86,Coop Lombardia
KDSR-5597,2022-01-09,7,8192.03,Coop Lombardia
NLDb-9765,2022-01-09,4,4731.78,Coop Lazio
TWKK-1058,2022-01-09,5,5293.43,Coop Lombardia
dAbA-6278,2022-01-09,2,280.21,Coop Campania
zcKB-4196,2022-01-09,8,5002.35,Coop Lombardia
AoYT-7535,2022-01-09,3,1577.12,Coop Marche
JzOi-6456,2022-01-09,10,10516.28,Coop Campania
dbTT-5467,2022-01-09,0,0.0,Coop Lazio
bDht-6829,2022-01-09,9,4836.08,Coop Campania
bEQP-7444,2022-01-09,0,0.0,Coop Lazio
LAOd-9346,2022-01-09,7,2897.56,Coop Marche
binr-9295,2022-01-09,1,822.57,Coop Marche
ipsu-5499,2022-01-09,4,1109.38,Coop Campania
xJTd-1778,2022-01-09,7,3957.72,Coop Campania
OLQP-3993,2022-01-09,3,3619.01,Coop Marche
JOcL-9472,2022-01-09,4,4743.4,Coop Lombardia
JLXS-4481,2022-01-09,6,322.06,Coop Marche
gRAQ-7528,2022-01-09,4,2418.23,Coop Lazio
Asit-5581,2022-01-09,4,1710.13,Coop Marche
mkIs-7680,2022-01-09,5,3220.9,Coop Campania
NqgK-1369,2022-01-09,3,2284.8,Coop Marche
HWfy-5370,2022-01-09,1,728.51,Coop Marche
VCMi-1172,2022-01-09,4,3789.36,Coop Lazio
vhQC-2551,2022-01-09,3,1195.86,Coop Lazio
qaRS-5467,2022-01-09,4,649.96,Coop Campania
KGrK-9665,2022-01-09,8,4915.42,Coop Marche
MOnY-5528,2022-01-09,3,1645.65,Coop Lombardia
VDgg-1734,2022-01-09,4,286.3,Coop Lazio
WaVU-9644,2022-01-09,1,515.21,Coop Lombardia
kvMN-3932,2022-01-09,4,948.44,Coop Lombardia
Ywep-4918,2022-01-09,4,1369.41,Coop Lazio
NMVA-0446,2022-01-09,10,165.41,Coop Marche
rWhG-2645,2022-01-09,9,9585.31,Coop Campania
YDqh-0861,2022-01-09,3,560.29,Coop Lazio
VMJd-6098,2022-01-09,0,0.0,Coop Lombardia
DLAl-3785,2022-01-09,3,1609.04,Coop Lombardia
aCAT-3934,2022-01-09,9,9064.6,Coop Lazio
rTZd-5307,2022-01-09,9,6652.4,Coop Campania
AsUs-5037,2022-01-09,1,711.28,Coop Lombardia
BSwR-7719,2022-01-09,2,2014.6,Coop Lazio
gFcd-9011,2022-01-09,4,816.36,Coop Campania
uOSO-2603,2022-01-09,3,3186.46,Coop Campania
ScHr-5808,2022-01-09,10,1713.84,Coop Lazio
bIZX-1934,2022-01-09,6,4418.58,Coop Lombardia
TEJI-1283,2022-01-09,6,4830.94,Coop Marche
oKDN-5623,2022-01-09,0,0.0,Coop Marche
xpjy-6558,2022-01-09,0,0.0,Coop Campania
wTQS-1785,2022-01-09,7,3805.32,Coop Campania
mYDZ-0691,2022-01-09,1,1078.33,Coop Lazio
VcLB-4437,2022-01-09,6,3736.17,Coop Campania
CVZi-6362,2022-01-09,2,904.6,Coop Marche
Pjid-8127,2022-01-09,9,2503.48,Coop Lazio
Tmxd-5901,2022-01-09,0,0.0,Coop Lombardia
DUnd-2088,2022-01-09,3,1991.89,Coop Lombardia
DQMK-7381,2022-01-09,5,3040.48,Coop Lazio
sKMt-4467,2022-01-09,8,4086.82,Coop Lombardia
OTWH-3978,2022-01-09,6,6092.53,Coop Lombardia
aJpO-1296,2022-01-09,8,1560.71,Coop Marche
VrKY-6162,2022-01-09,5,3528.78,Coop Campania
eIDU-7475,2022-01-09,9,860.47,Coop Campania
qiRu-7670,2022-01-09,2,1862.06,Coop Marche
afBm-9573,2022-01-09,8,2077.11,Coop Lombardia
NcbZ-1734,2022-01-09,1,550.06,Coop Lazio
fZld-8928,2022-01-09,4,2992.92,Coop Campania
INMW-5184,2022-01-09,6,873.08,Coop Lombardia
JURQ-2020,2022-01-09,9,5831.3,Coop Campania
fuds-1864,2022-01-09,7,1540.48,Coop Lombardia
bhcH-5689,2022-01-09,10,2544.39,Coop Lombardia
BzEN-1675,2022-01-09,4,4526.53,Coop Lombardia
yVpc-6692,2022-01-09,1,292.85,Coop Lazio
NAlQ-8216,2022-01-09,2,484.64,Coop Campania
NPtO-1977,2022-01-09,7,1410.11,Coop Campania
EGwX-9793,2022-01-09,8,7676.7,Coop Marche
ASBp-1468,2022-01-09,4,3998.56,Coop Campania
LNZd-7493,2022-01-09,7,5928.5,Coop Lazio
peAT-7854,2022-01-09,1,496.3,Coop Marche
qJUX-5465,2022-01-09,4,2690.75,Coop Lombardia
bBGX-5619,2022-01-09,6,7078.43,Coop Marche
ODub-0380,2022-01-09,10,11387.58,Coop Lazio
iRCO-6315,2022-01-09,7,4722.03,Coop Lazio
AZGK-7874,2022-01-09,0,0.0,Coop Lazio
GPZv-4778,2022-01-09,2,973.82,Coop Lazio
jlEh-4408,2022-01-09,2,1102.35,Coop Lombardia
tkyP-7880,2022-01-09,3,588.84,Coop Campania
lMPA-8666,2022-01-09,4,4059.05,Coop Marche
udAs-3358,2022-01-09,8,4594.83,Coop Lazio
lUpC-3603,2022-01-10,6,1887.22,Coop Lazio
Khkv-1795,2022-01-10,1,224.74,Coop Lazio
FShv-2600,2022-01-10,3,2521.43,Coop Lombardia
rzrI-3299,2022-01-10,3,3134.78,Coop Marche
pKaS-9831,2022-01-10,8,7556.64,Coop Marche
WhnD-0432,2022-01-10,2,866.72,Coop Marche
mBRR-5424,2022-01-10,8,5688.18,Coop Campania
xkPq-0171,2022-01-10,9,7672.7,Coop Campania
liSY-0023,2022-01-10,4,2511.3,Coop Campania
BrGn-0164,2022-01-10,9,5053.35,Coop Lazio
whBR-0415,2022-01-10,2,758.44,Coop Campania
pDAs-8628,2022-01-10,2,1970.71,Coop Lazio
fPsc-0317,2022-01-10,7,6712.92,Coop Marche
LqGH-0114,2022-01-10,5,2004.96,Coop Lazio
KDSR-5597,2022-01-10,6,6676.62,Coop Campania
NLDb-9765,2022-01-10,5,5879.16,Coop Campania
TWKK-1058,2022-01-10,0,0.0,Coop Campania
dAbA-6278,2022-01-10,2,260.76,Coop Lombardia
zcKB-4196,2022-01-10,7,4192.23,Coop Marche
AoYT-7535,2022-01-10,5,2608.04,Coop Campania
JzOi-6456,2022-01-10,3,3144.47,Coop Lazio
dbTT-5467,2022-01-10,8,8258.18,Coop Campania
bDht-6829,2022-01-10,2,1073.83,Coop Marche
bEQP-7444,2022-01-10,0,0.0,Coop Lazio
LAOd-9346,2022-01-10,4,1730.37,Coop Lombardia
binr-9295,2022-01-10,8,7123.11,Coop Lombardia
ipsu-5499,2022-01-10,8,2383.12,Coop Campania
xJTd-1778,2022-01-10,2,1055.13,Coop Campania
OLQP-3993,2022-01-10,2,2075.49,Coop Lazio
JOcL-9472,2022-01-10,10,11493.82,Coop Campania
JLXS-4481,2022-01-10,8,452.63,Coop Lombardia
gRAQ-7528,2022-01-10,1,532.91,Coop Lombardia
Asit-5581,2022-01-10,8,3610.76,Coop Marche
mkIs-7680,2022-01-10,1,693.96,Coop Marche
NqgK-1369,2022-01-10,6,4260.86,Coop Lazio
HWfy-5370,2022-01-10,7,5506.66,Coop Campania
VCMi-1172,2022-01-10,6,5888.52,Coop Lombardia
vhQC-2551,2022-01-10,2,838.83,Coop Lazio
qaRS-5467,2022-01-10,0,0.0,Coop Marche
KGrK-9665,2022-01-10,8,4884.16,Coop Lombardia
MOnY-5528,2022-01-10,7,3638.24,Coop Lazio
VDgg-1734,2022-01-10,5,390.27,Coop Marche
WaVU-9644,2022-01-10,8,4280.06,Coop Campania
kvMN-3932,2022-01-10,10,2253.93,Coop Campania
Ywep-4918,2022-01-10,9,3214.08,Coop Lazio
NMVA-0446,2022-01-10,6,115.15,Coop Marche
rWhG-2645,2022-01-10,4,4292.93,Coop Campania
YDqh-0861,2022-01-10,3,527.54,Coop Lombardia
VMJd-6098,2022-01-10,0,0.0,Coop Lombardia
DLAl-3785,2022-01-10,10,5047.65,Coop Lazio
